title,year,status,imdb_id,subtitle_available,estimated_word_count,dialogue_line_count,avg_dialogue_length,longest_monologue_words,unique_character_count,sentiment_mean,sentiment_std,sentiment_peak,exclamation_ratio,question_ratio,profanity_score,vocabulary_richness,avg_sentence_complexity,humor_indicator,romance_indicator,violence_indicator,short_punchy_count,short_punchy_density,rare_proper_noun_count,sentiment_spike
Cats,2019,success,tt5697572,True,4984.0,830.0,6.004819277108433,13.0,0.0,-0.0007171108677132775,0.12925343605871095,1.0,0.03734939759036145,0.10602409638554217,0.3620564808110065,0.39608979000724115,12.681933842239186,0.3620564808110065,4.706734250543085,0.724112961622013,127.0,0.1530120481927711,148.0,1.0
The Happening,2008,success,tt0949731,True,6549.0,917.0,7.141766630316249,18.0,0.0,-0.00821801487014137,0.10525977693561865,1.0,0.08287895310796074,0.25190839694656486,1.0629816635663034,0.32341217114004783,5.5783645655877345,1.860217911241031,7.972362476747276,3.986181238373638,241.0,0.2628135223555071,196.0,1.25
Green Lantern,2011,success,tt1133985,True,6381.0,1007.0,6.336643495531281,17.0,0.0,-0.018351176427728797,0.16449781892201765,1.0,0.05660377358490566,0.15392254220456802,3.844041735310269,0.3561230093355299,5.200488997555012,0.8237232289950577,1.6474464579901154,8.511806699615597,377.0,0.3743793445878848,187.0,1.5
R.I.P.D.,2013,success,tt0790736,True,6699.0,1011.0,6.626112759643917,18.0,0.0,-0.005441961599231629,0.10929511386177107,1.0,0.09792284866468842,0.18100890207715134,14.8870636550308,0.3408624229979466,4.861393323657475,1.7967145790554415,4.876796714579056,7.4435318275154,396.0,0.3916913946587537,313.0,1.3333333333333333
47 Ronin,2013,success,tt1335975,True,3669.0,680.0,5.395588235294118,15.0,0.0,-0.017506084601672838,0.17683397970375236,1.0,0.1,0.08676470588235294,0.5274261603375527,0.41139240506329117,6.282534246575342,0.0,10.021097046413503,10.021097046413503,282.0,0.4147058823529412,117.0,1.2
Dark Phoenix,2019,success,tt6565702,True,6024.0,1125.0,5.354666666666667,17.0,1.0,-0.01560302747361571,0.20159469320395854,1.0,0.08,0.18133333333333335,1.8159806295399517,0.2820823244552058,4.684292379471229,0.6053268765133172,4.539951573849879,13.01452784503632,487.0,0.4328888888888889,145.0,2.0
Terminator: Dark Fate,2019,success,tt6450804,True,5226.0,1123.0,4.653606411398041,16.0,1.0,-0.002293360641535174,0.22927675991973254,1.0,0.1246660730186999,0.14692787177203917,14.285714285714285,0.3574750830564784,4.402695871946083,0.6644518272425249,1.6611295681063123,22.591362126245848,552.0,0.4915405164737311,213.0,2.0
Solo: A Star Wars Story,2018,success,tt3778644,True,10028.0,1925.0,5.209350649350649,18.0,3.0,-0.001705455439221673,0.1390508862779058,1.0,0.13558441558441559,0.14649350649350648,2.9219663114472327,0.28343073221038156,5.08777270421106,1.0312822275696114,3.093846682708835,6.359573736679271,882.0,0.4581818181818182,306.0,2.0
Babylon,2022,success,tt10640346,True,14273.0,2217.0,6.437979251240415,20.0,1.0,0.004736119430585636,0.14423800748446022,1.0,0.17636445647271087,0.22868741542625168,27.18537614248887,0.24584016873681744,4.63258682246024,1.0546051089758612,8.788375908132176,5.507382235762831,738.0,0.33288227334235454,439.0,1.3333333333333333
Amsterdam,2022,success,tt10304142,True,17375.0,2976.0,5.838373655913978,15.0,0.0,0.011148387156451672,0.12865633419331196,1.0,0.036290322580645164,0.14012096774193547,2.51994960100798,0.23047039059218816,5.592211136144191,0.41999160016799664,7.664846703065939,7.664846703065939,1114.0,0.3743279569892473,353.0,1.125
Strange World,2022,success,tt10298840,True,7501.0,1384.0,5.419797687861272,16.0,1.0,-0.004191077267305591,0.12460224138619394,1.0,0.05057803468208093,0.19219653179190752,0.0,0.27976053419295416,5.183828610919143,0.9210223347916187,7.82868984572876,8.058945429426664,541.0,0.3908959537572254,169.0,1.0
