title,year,status,imdb_id,subtitle_available,estimated_word_count,dialogue_line_count,avg_dialogue_length,longest_monologue_words,unique_character_count,sentiment_mean,sentiment_std,sentiment_peak,exclamation_ratio,question_ratio,profanity_score,vocabulary_richness,avg_sentence_complexity,humor_indicator,romance_indicator,violence_indicator,short_punchy_count,short_punchy_density,rare_proper_noun_count,sentiment_spike
Venom: Let There Be Carnage,2021,success,tt7097896,True,8194.0,1490.0,5.499328859060403,14.0,1.0,-0.0174184558916102,0.1669200850781677,1.0,0.0912751677852349,0.1402684563758389,6.7340067340067336,0.3131313131313131,5.593174061433447,1.2626262626262628,10.521885521885524,6.523569023569023,591.0,0.3966442953020134,359.0,1.25
X-Men Origins: Wolverine,2009,success,tt0458525,True,5318.0,842.0,6.315914489311164,17.0,0.0,-0.013105413654701,0.1311827812765108,1.0,0.1092636579572446,0.2387173396674584,5.144694533762058,0.345016077170418,4.648601398601398,2.2508038585209,5.466237942122186,9.0032154340836,290.0,0.344418052256532,287.0,1.25
The Wolverine,2013,success,tt1430132,True,5411.0,1101.0,4.914623069936422,16.0,0.0,-0.0191637772359843,0.1648502355293151,1.0,0.0862851952770208,0.1589464123524069,6.08725059181603,0.3493405478525532,4.370759289176091,0.3381805884342239,6.4254311802502535,8.79269529928982,542.0,0.4922797456857402,161.0,1.5
Logan,2017,success,tt3315342,True,7754.0,1558.0,4.976893453145058,14.0,1.0,-0.0094394337654928,0.15577222796445,1.0,0.1206675224646983,0.128369704749679,22.696929238985316,0.3188696039163329,4.654261704681873,0.6675567423230975,3.3377837116154874,6.453048509123275,756.0,0.4852374839537869,274.0,1.125
X-Men: Days of Future Past,2014,success,tt1877832,True,7432.0,1261.0,5.893735130848533,21.0,0.0,-0.0137237344116804,0.1593285767428299,1.0,0.0452022204599524,0.15543219666931,5.744255744255744,0.3296703296703296,6.096800656275636,0.0,4.495504495504496,16.483516483516485,459.0,0.3639968279143536,271.0,1.1
X-Men: The Last Stand,2006,success,tt0376994,True,5283.0,755.0,6.997350993377483,19.0,1.0,-0.0184786537020867,0.1437884168971238,1.0,0.0463576158940397,0.2,2.727582679849983,0.3579952267303102,4.7853260869565215,0.6818956699624957,3.4094783498124785,12.274122059324924,258.0,0.3417218543046357,166.0,1.0
X-Men: Apocalypse,2016,success,tt3385516,True,7384.0,1457.0,5.067947838023335,16.0,2.0,-0.0031346141847171,0.1650542630149997,1.0,0.0878517501715854,0.1386410432395333,2.2271714922048997,0.3122989359069537,4.589185829707893,0.0,3.217025488740411,4.949269982677555,736.0,0.5051475634866164,273.0,1.1666666666666667
X-Men: Dark Phoenix,2019,success,tt6565702,True,6024.0,1125.0,5.354666666666667,17.0,1.0,-0.0156030274736157,0.2015946932039585,1.0,0.08,0.1813333333333333,1.8159806295399517,0.2820823244552058,4.684292379471229,0.6053268765133172,4.539951573849879,13.01452784503632,487.0,0.4328888888888889,145.0,2.0
Deadpool,2016,success,tt1431045,True,8424.0,1570.0,5.365605095541401,14.0,0.0,-0.0018517045587109,0.1444326950817306,1.0,0.0936305732484076,0.1509554140127388,22.767419038272816,0.3682041216879293,4.794536141149687,1.1776251226692838,8.635917566241414,6.084396467124632,703.0,0.4477707006369427,436.0,1.5
Deadpool 2,2018,success,tt5463162,True,11793.0,2120.0,5.562735849056604,13.0,0.0,-0.0091344373655694,0.130751227415878,1.0,0.1570754716981132,0.1334905660377358,21.32257599769486,0.2937617058060798,4.98646934460888,0.4322143783316525,7.347644431638093,8.932430485520818,975.0,0.4599056603773584,472.0,1.0
Wonder Woman,2017,success,tt0451279,True,8981.0,1595.0,5.630721003134796,17.0,0.0,-0.0155654823182022,0.1622547714596999,1.0,0.1341692789968652,0.1448275862068965,1.2300123001230012,0.2847478474784747,5.2829411764705885,0.2050020500205002,6.7650676506765075,27.06027060270603,649.0,0.4068965517241379,274.0,1.5
Wonder Woman 1984,2020,success,tt7126948,True,9677.0,1878.0,5.152822151224707,17.0,0.0,0.0033712683496558,0.1764715811779064,1.0,0.0862619808306709,0.1634717784877529,0.5551443375277572,0.2838638045891932,4.4227605118829985,1.2953367875647668,5.736491487786824,2.7757216876387862,831.0,0.4424920127795527,324.0,1.5
Batman v Superman: Dawn of Justice,2016,success,tt2975590,True,7296.0,1202.0,6.069883527454243,16.0,15.0,-0.0094956889570034,0.1377436427658515,1.0,0.0715474209650582,0.1073211314475873,2.8030833917309037,0.3833216538192011,5.444776119402985,0.2335902826442419,3.50385423966363,14.01541695865452,483.0,0.4018302828618968,425.0,1.5
Superman Returns,2006,success,tt0348150,True,6210.0,975.0,6.369230769230769,17.0,1.0,0.0067317678132157,0.1432848380987731,1.0,0.0748717948717948,0.2143589743589743,1.897018970189702,0.3669376693766937,4.704545454545454,0.5420054200542005,6.775067750677507,2.710027100271003,358.0,0.3671794871794872,251.0,1.125
Man of Steel,2013,success,tt0770828,True,7530.0,1301.0,5.787855495772483,18.0,0.0,-0.0124360466438958,0.1189056461792177,1.0,0.0714834742505764,0.1475787855495772,2.976190476190476,0.3761446886446886,4.963744232036915,0.4578754578754578,1.8315018315018312,3.891941391941392,626.0,0.4811683320522675,255.0,1.1666666666666667
The Dark Knight,2008,success,tt0468569,True,12861.0,1884.0,6.826433121019108,18.0,0.0,-0.0097125408606768,0.1208573536381818,1.0,0.0599787685774946,0.1926751592356688,1.8967619563744749,0.2799078715621189,5.273062730627307,1.0838639750711287,3.1161089283294947,9.348326784988483,695.0,0.3688959660297239,325.0,1.25
The Dark Knight Rises,2012,success,tt1345836,True,12334.0,1778.0,6.937007874015748,21.0,0.0,-0.0112638077366291,0.1472339347250217,1.0,0.0809898762654668,0.1884139482564679,2.4562924432885422,0.3018349949429273,5.513634331694234,0.2889755815633579,2.311804652506863,12.136974425661032,668.0,0.3757030371203599,322.0,1.3333333333333333
Batman Begins,2005,success,tt0372784,True,9123.0,1385.0,6.587003610108304,17.0,1.0,-0.0100223843545143,0.1229558679217441,1.0,0.0274368231046931,0.2064981949458483,3.2430370087752767,0.3395650515070584,5.216123499142367,0.3815337657382678,1.3353681800839374,9.729111026325828,506.0,0.3653429602888086,274.0,1.25
Justice League,2017,success,tt0974015,True,7090.0,1246.0,5.690208667736758,16.0,1.0,-0.002354029731638,0.1454918442664019,1.0,0.0617977528089887,0.1227929373996789,2.223869532987398,0.365208796639486,5.209404849375459,0.0,3.7064492216456633,8.648381517173213,566.0,0.4542536115569823,295.0,1.0833333333333333
Aquaman and the Lost Kingdom,2023,success,tt9663764,True,6950.0,1120.0,6.205357142857143,17.0,0.0,-0.0157854273702487,0.121801074022005,1.0,0.1044642857142857,0.1035714285714285,8.02608477552044,0.3742162026586406,6.261261261261262,1.254075746175069,4.765487835465262,12.791572610985703,396.0,0.3535714285714286,212.0,1.25
Shazam! Fury of the Gods,2023,success,tt10151854,True,10150.0,1737.0,5.8434081750143925,17.0,0.0,-0.0169912421423647,0.1473864840408573,1.0,0.1065054691997697,0.1813471502590673,2.403846153846154,0.2834821428571428,5.344918378093734,1.8887362637362637,4.464285714285714,4.979395604395604,609.0,0.3506044905008635,292.0,1.2222222222222223
The Flash,2023,success,tt0439572,True,10725.0,1981.0,5.413932357395255,18.0,0.0,-0.0068384804480656,0.1477189429433469,1.0,0.0742049469964664,0.1721352852094901,4.3500083654007025,0.2608331939099882,5.039943609022556,1.0038480843232391,4.684624393508449,4.851932407562322,777.0,0.392226148409894,286.0,1.1666666666666667
Eternals,2021,success,tt9032400,True,8996.0,1781.0,5.0510948905109485,14.0,2.0,-0.0016956887394843,0.1336075528193446,1.0,0.056148231330713,0.1594609769792251,1.7885532591414943,0.2845786963434022,5.242424242424242,0.5961844197138314,9.340222575516696,10.333863275039745,779.0,0.4373947220662549,232.0,1.1428571428571428
Shang-Chi and the Legend of the Ten Rings,2021,success,tt9376612,True,7438.0,1304.0,5.70398773006135,15.0,0.0,0.0004643916070296,0.1196188606562258,1.0,0.0636503067484662,0.1365030674846625,4.651162790697675,0.3211750305997552,6.423143350604491,0.9791921664626684,5.875152998776009,11.015911872705018,466.0,0.357361963190184,203.0,1.1111111111111112
Black Panther: Wakanda Forever,2022,success,tt9114286,True,9702.0,1817.0,5.33957072096863,13.0,0.0,-0.0007979133323106,0.1374160447704548,1.0,0.0572372041827187,0.13979086406164,4.514672686230248,0.3322046651617757,6.195402298850575,0.7524454477050414,6.960120391271633,9.781790820165538,674.0,0.3709411117226197,298.0,1.5
The Mummy,1999,success,tt0120616,True,7033.0,1068.0,6.585205992509363,19.0,1.0,-0.0112197878478925,0.1373554878557951,1.0,0.1750936329588015,0.2125468164794007,5.3832350679313,0.3232504486029223,5.156158357771261,1.281722635221738,5.126890540886952,14.09894898743912,346.0,0.3239700374531835,228.0,1.1428571428571428
The Mummy Returns,2001,success,tt0209163,True,24514.0,1.0,24514.0,24514.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0011846095526914,17.47255880256593,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Mummy: Tomb of the Dragon Emperor,2008,success,tt0859163,True,6311.0,928.0,6.800646551724138,19.0,2.0,-0.0028589905192105,0.1579183266257761,1.0,0.2575431034482758,0.1573275862068965,4.3407487791644055,0.3412913727618014,5.407883461868038,0.5425935973955507,10.037981551817689,10.037981551817689,324.0,0.3491379310344827,242.0,1.2222222222222223
Jurassic Park,1993,no_subtitle,tt0107290,False,,,,,,,,,,,,,,,,,,,,
Jurassic Park III,2001,success,tt0163025,True,4764.0,835.0,5.705389221556886,16.0,0.0,-0.0082398406649903,0.1366564594123405,1.0,0.1832335329341317,0.1952095808383233,1.7844396859386151,0.3597430406852248,4.707509881422925,0.0,4.996431120628123,3.2119914346895073,339.0,0.4059880239520958,196.0,1.2
The Lost World: Jurassic Park,1997,no_subtitle,tt0119567,False,,,,,,,,,,,,,,,,,,,,
Jurassic World: Fallen Kingdom,2018,success,tt4881806,True,6880.0,1285.0,5.35408560311284,16.0,0.0,0.0040671552831085,0.1734673717778209,1.0,0.1463035019455253,0.1665369649805447,2.7227722772277225,0.349009900990099,4.571428571428571,0.495049504950495,2.4752475247524752,6.683168316831683,534.0,0.4155642023346304,230.0,2.0
Jurassic World Dominion,2022,success,tt8041270,True,8451.0,1434.0,5.893305439330544,17.0,3.0,-0.0062551320135002,0.1507013596475668,1.0,0.0550906555090655,0.200139470013947,3.0525030525030523,0.3300773300773301,4.968253968253968,0.0,3.0525030525030523,2.238502238502239,554.0,0.3863319386331938,307.0,1.5
Godzilla,2014,success,tt0831387,True,6267.0,1155.0,5.425974025974026,18.0,2.0,0.0046363821363821,0.1070508694847132,1.0,0.1186147186147186,0.1463203463203463,2.9046738843411672,0.354898336414048,4.155835543766578,0.2640612622128334,2.3765513599155,5.281225244256667,570.0,0.4935064935064935,272.0,1.0
Godzilla: King of the Monsters,2019,success,tt3741700,True,7644.0,1484.0,5.150943396226415,13.0,0.0,-0.0124447205983594,0.1471940540532648,1.0,0.1239892183288409,0.1239892183288409,6.312581628210709,0.3430561602089682,5.319415448851775,0.8707009142359599,3.7004788855028297,8.48933391380061,635.0,0.4278975741239892,283.0,1.5
Godzilla vs. Kong,2021,success,tt5034838,True,5487.0,923.0,5.944745395449621,15.0,0.0,0.0033399308047195,0.1437213290463097,1.0,0.0736728060671722,0.1386782231852654,4.683109584764283,0.4058694973462379,5.520120724346077,0.0,5.6197315017171405,6.2441461130190445,357.0,0.3867822318526543,187.0,1.5
Godzilla x Kong: The New Empire,2024,no_subtitle,tt14539740,False,,,,,,,,,,,,,,,,,,,,
King Kong,2005,success,tt0360717,True,7022.0,1236.0,5.681229773462783,17.0,0.0,-0.0145347130712636,0.1936798703157367,1.0,0.2322006472491909,0.1537216828478964,3.604902667627974,0.32732516222062,4.297429620563036,2.1629416005767843,3.8452295121365054,8.651766402307137,533.0,0.4312297734627832,226.0,2.0
Rampage,2018,success,tt2231461,True,7321.0,1259.0,5.814932486100079,17.0,1.0,-0.0057341233473084,0.1410344184110334,1.0,0.1413820492454328,0.1286735504368546,13.901760889712696,0.327386468952734,5.119580419580419,1.8535681186283597,2.0852641334569046,7.877664504170528,538.0,0.4273232724384432,263.0,1.1111111111111112
Dune,2021,success,tt1160419,True,6734.0,1001.0,6.7272727272727275,17.0,0.0,-0.0054816926526099,0.11456867109584,1.0,0.0449550449550449,0.1298701298701298,1.8459915611814344,0.3792194092827004,5.912203687445127,0.0,2.9008438818565403,10.548523206751057,354.0,0.3536463536463536,234.0,1.0
Dune: Part Two,2024,success,tt15239678,True,5760.0,1077.0,5.348189415041783,15.0,0.0,-0.0094393535897714,0.1193457989819675,1.0,0.0770659238625812,0.1457753017641597,1.5006002400960383,0.3592436974789916,4.923076923076923,0.3001200480192076,3.3013205282112845,15.906362545018007,538.0,0.4995357474466109,185.0,1.0
Inception,2010,success,tt1375666,True,11765.0,1585.0,7.422712933753943,19.0,0.0,-0.0079595054437325,0.1253540464883633,1.0,0.040378548895899,0.261198738170347,3.2337542346781647,0.2483831228826609,5.487406716417911,0.3079765937788728,4.927625500461965,5.697566984909146,454.0,0.2864353312302839,234.0,1.0
Interstellar,2014,success,tt0816692,True,13005.0,2005.0,6.486284289276808,20.0,1.0,-0.0058500201791933,0.1355585078420786,1.0,0.0743142144638404,0.1630922693266833,2.6768642447418736,0.2525175270873168,4.992322456813819,0.5098789037603568,2.804333970681963,2.294455066921606,783.0,0.3905236907730673,322.0,1.0
Seabiscuit,2003,success,tt0329575,True,8827.0,1352.0,6.528846153846154,18.0,0.0,0.0086321459194979,0.1192478056283344,1.0,0.1272189349112426,0.1575443786982248,7.869481765834933,0.2936660268714011,4.818231441048035,0.7677543186180422,1.727447216890595,3.838771593090211,453.0,0.3350591715976331,295.0,1.0
Apollo 13,1995,success,tt0112384,True,14923.0,1864.0,8.005901287553648,24.0,0.0,0.0008868822462337,0.0799767104395513,1.0,0.0595493562231759,0.1400214592274678,5.592841163310962,0.2378076062639821,5.907759303246239,0.3355704697986577,2.1252796420581657,2.6845637583892614,541.0,0.2902360515021459,332.0,1.0
The Revenant,2015,success,tt1663202,True,5771.0,969.0,5.95562435500516,23.0,0.0,-0.0099999344047905,0.1086268949105413,1.0,0.0515995872033023,0.1455108359133126,14.29440389294404,0.2965328467153285,5.04899387576553,0.0,0.9124087591240876,14.902676399026763,447.0,0.4613003095975232,189.0,1.0
Oppenheimer,2023,success,tt15398776,True,19711.0,3413.0,5.775271022560797,14.0,0.0,-0.0017527764744289,0.1224550051649644,1.0,0.0140638734251391,0.1673014942865514,2.4908815941642204,0.2587848056222755,6.175125313283208,0.6227203985410551,2.9356818788364025,14.055688995640956,1167.0,0.3419279226486961,496.0,1.5
Killers of the Flower Moon,2023,success,tt5537002,True,16271.0,2375.0,6.8509473684210525,18.0,2.0,0.0045343409256721,0.1510508362236269,1.0,0.0412631578947368,0.2256842105263158,4.186346071275226,0.2047015886646629,5.384182660489742,0.322026620867325,6.547874624302276,9.660798626019751,733.0,0.3086315789473684,356.0,1.1111111111111112
The Wolf of Wall Street,2013,success,tt0993846,True,23736.0,3727.0,6.368661121545479,18.0,2.0,0.0051796228300355,0.1106426007372835,1.0,0.1395224040783472,0.2055272337000268,47.65317090648513,0.2091006807595843,5.4603174603174605,1.1465424579003942,11.75206019347904,2.723038337513436,1266.0,0.3396833914676683,542.0,1.3333333333333333
Once Upon a Time in Hollywood,2019,success,tt7131622,True,12455.0,2149.0,5.795718939041414,14.0,2.0,0.0023350970419374,0.1017050127171398,1.0,0.0479292694276407,0.1870637505816658,27.527792482795128,0.2631021704605611,5.343200343200343,2.382212811011117,5.690841715193224,6.7496029645314986,768.0,0.357375523499302,471.0,1.25
Pulp Fiction,1994,success,tt0110912,True,15998.0,1966.0,8.13733468972533,21.0,0.0,-0.003449186012692,0.1102359430274442,1.0,0.1108850457782299,0.2329603255340793,30.37408078439731,0.2372375572844506,5.973861090365944,1.4920601087072365,8.099754875839285,12.149632313758923,446.0,0.2268565615462869,438.0,1.2
Inglourious Basterds,2009,success,tt0361748,True,6283.0,864.0,7.2719907407407405,18.0,0.0,0.0105928804764589,0.1339489601819961,1.0,0.042824074074074,0.1747685185185185,11.87782805429864,0.3891402714932127,7.883312421580928,0.2828054298642534,1.6968325791855203,8.766968325791856,216.0,0.25,257.0,1.1
The Hateful Eight,2015,success,tt3460252,True,14070.0,2588.0,5.436630602782071,14.0,2.0,-0.0026306897636109,0.1341647464410332,1.0,0.1367851622874807,0.1398763523956723,17.90466973142995,0.223687394144689,6.0334476843910805,0.6048874909266877,1.088797483668038,14.15436728768449,966.0,0.3732612055641422,275.0,1.0
The Secret Life of Pets 2,2019,success,tt5113040,True,6334.0,1388.0,4.563400576368876,15.0,1.0,-0.0010401122252707,0.1545407169340544,1.0,0.1145533141210374,0.1368876080691642,0.0,0.2848548260528381,4.156167979002625,0.2615746795710175,5.754642950562386,0.7847240387130526,570.0,0.4106628242074928,266.0,1.1428571428571428
Horton Hears a Who!,2008,success,tt0451079,True,7066.0,1223.0,5.7775960752248565,18.0,4.0,-0.0015517495586996,0.1616250670092257,1.0,0.1708912510220768,0.14227309893704,0.2492522432701894,0.3172981056829511,4.5853341985723555,1.744765702891326,4.237288135593221,3.489531405782652,508.0,0.4153720359771055,227.0,1.2222222222222223
Sleeping Beauty,1959,success,tt0053285,True,4383.0,829.0,5.287092882991556,15.0,0.0,0.0027255113202037,0.1370749394558215,1.0,0.1399276236429433,0.1351025331724969,0.3885003885003885,0.3387723387723387,5.569250317662008,0.777000777000777,20.202020202020204,0.3885003885003885,318.0,0.3835946924004825,152.0,1.1428571428571428
The Big Lebowski,1998,success,tt0118715,True,12447.0,1768.0,7.040158371040724,19.0,0.0,-0.0023274755033804,0.0895286366759838,1.0,0.0899321266968325,0.1951357466063348,44.37987055871087,0.2653546427156254,5.773191094619666,1.981244221371021,3.3020737022850346,4.358737287016246,524.0,0.2963800904977375,371.0,1.0
Donnie Darko,2001,success,tt0246578,True,7848.0,1038.0,7.5606936416184976,25.0,0.0,-0.0089592700049893,0.1361121719971056,1.0,0.0770712909441233,0.2157996146435452,14.087656529516996,0.349731663685152,6.523690773067331,0.8944543828264758,7.602862254025045,4.472271914132379,248.0,0.2389210019267822,260.0,1.1666666666666667
Fight Club,1999,success,tt0137523,True,12862.0,1807.0,7.117874930824571,18.0,2.0,-0.013581451978291,0.1184362063460139,1.0,0.1162147205312672,0.2097399003873824,13.761467889908255,0.3105774419859687,5.230581537210248,1.2142471667566108,3.3729087965461417,14.031300593631949,527.0,0.2916436081903708,403.0,1.1666666666666667
Office Space,1999,success,tt0151804,True,9512.0,1579.0,6.024065864471185,14.0,3.0,0.0004318248776766,0.1237536768213207,1.0,0.0303989867004433,0.1785940468651045,11.576626240352812,0.2513781697905182,4.772704465629704,0.1837559720690922,2.0213156927600147,0.735023888276369,604.0,0.3825205826472451,171.0,1.0
Blade Runner,1982,success,tt0083658,True,4110.0,800.0,5.1375,17.0,4.0,-0.0090178172521922,0.1869124937883162,1.0,0.01625,0.235,1.1933174224343677,0.3969769291964996,4.164133738601824,1.1933174224343677,3.579952267303103,3.182179793158314,330.0,0.4125,208.0,1.0
The Thing,1982,success,tt0084787,True,4504.0,632.0,7.1265822784810124,18.0,0.0,-0.0065471279206852,0.1004283521123087,1.0,0.1186708860759493,0.2151898734177215,14.661654135338344,0.3146616541353383,5.3364928909952605,0.7518796992481204,1.1278195488721805,10.526315789473683,200.0,0.3164556962025316,138.0,1.0
The Shawshank Redemption,1994,success,tt0111161,True,11788.0,1801.0,6.545252637423654,20.0,0.0,0.0009174216999934,0.1290275917649922,1.0,0.062187673514714,0.1588006662965019,19.053202403634767,0.3017734134544921,5.826989619377162,1.172504763300601,3.517514289901803,5.862523816503004,665.0,0.3692393114936146,381.0,1.125
Scott Pilgrim vs. the World,2010,success,tt0446029,True,11291.0,1996.0,5.656813627254509,16.0,0.0,-0.0037025981978386,0.1428177126715302,1.0,0.0916833667334669,0.2409819639278557,6.617420744844567,0.2459218220991074,5.2200647249190935,1.077254539858418,6.001846722068328,6.463527239150507,697.0,0.3491983967935871,291.0,1.1666666666666667
Clerks,1994,success,tt0109445,True,14361.0,1575.0,9.118095238095238,36.0,0.0,-0.00088087185146,0.0909962152494181,1.0,0.1111111111111111,0.3136507936507936,18.30110497237569,0.2426335174953959,6.235779418150239,1.6114180478821365,5.294659300184162,2.7624309392265194,211.0,0.1339682539682539,374.0,1.0
Pi,1998,success,tt0138704,True,3942.0,678.0,5.814159292035399,13.0,0.0,-0.0055884012742419,0.1206242161060377,1.0,0.103244837758112,0.2109144542772861,9.39769329346433,0.4246048697137975,4.551963048498846,0.0,1.7086715079026058,1.2815036309269543,217.0,0.3200589970501475,190.0,1.0
Memento,2000,success,tt0209144,True,9475.0,1229.0,7.709519934906428,20.0,2.0,-0.0039338862634942,0.1041577757668125,1.0,0.0431244914564686,0.243287225386493,16.737957969127766,0.2326576157708759,5.129940443963184,0.7439092430723452,2.0457504184489492,8.55495629533197,315.0,0.2563059397884459,155.0,1.0
Primer,2004,success,tt0390384,True,9569.0,1052.0,9.096007604562738,18.0,0.0,8.954279461436708e-05,0.0784007055685453,1.0,0.0038022813688212,0.2756653992395437,1.371742112482853,0.2908093278463649,6.137908915971777,0.9798157946306092,1.1757789535567311,1.5677052714089752,169.0,0.1606463878326996,164.0,1.0
Moon,2009,success,tt1182345,True,5535.0,884.0,6.26131221719457,19.0,0.0,0.003711370015103,0.1009613282900204,1.0,0.0226244343891402,0.2375565610859728,15.174506828528074,0.2955993930197269,4.973045822102426,1.2139605462822458,3.9453717754172986,4.552352048558422,330.0,0.3733031674208145,146.0,1.0
The Man from Earth,2007,success,tt0756683,True,10552.0,1938.0,5.444788441692467,15.0,1.0,-5.457791835500812e-05,0.1342463422826888,1.0,0.023735810113519,0.1671826625386996,2.7178528962119923,0.3511126210293868,6.383545069570478,1.3589264481059962,2.5479870901987427,2.7178528962119923,744.0,0.3839009287925696,341.0,1.5
Coherence,2013,success,tt2866360,True,11708.0,1695.0,6.9073746312684365,18.0,1.0,-0.0051035067849227,0.109077031233763,1.0,0.0106194690265486,0.2749262536873156,9.244750861798808,0.2029144468818552,4.627667984189723,1.5669069257286117,6.581009088060169,3.447195236602946,477.0,0.2814159292035398,183.0,1.1666666666666667
Napoleon Dynamite,2004,success,tt0374900,True,5310.0,876.0,6.061643835616438,16.0,1.0,0.0141826875559752,0.1909678323624037,1.0,0.0388127853881278,0.2408675799086758,1.9144862795149968,0.3372686662412252,5.554393305439331,0.6381620931716656,2.2335673261008298,2.5526483726866624,276.0,0.3150684931506849,173.0,1.1428571428571428
Mean Girls,2004,success,tt0377092,True,11714.0,1648.0,7.108009708737864,24.0,1.0,0.0089721901615105,0.1478893945906302,1.0,0.0485436893203883,0.2026699029126213,3.262158956109134,0.2618623962040332,5.922143579373104,1.631079478054567,5.634638196915777,1.1862396204033216,471.0,0.2858009708737864,276.0,1.3333333333333333
American Psycho,2000,success,tt0144084,True,8124.0,1170.0,6.943589743589744,18.0,0.0,-0.0027537218242346,0.1278351007376824,1.0,0.0213675213675213,0.2632478632478632,9.631490787269682,0.3649497487437186,5.14828897338403,2.931323283082077,3.559463986599665,3.7688442211055273,348.0,0.2974358974358974,347.0,1.1666666666666667
Heathers,1988,success,tt0097493,True,8309.0,1261.0,6.589214908802537,19.0,2.0,-0.0035455817707298,0.1289472970339245,1.0,0.0570975416336241,0.1744647105471847,16.908212560386474,0.3486312399355877,6.242674680691209,1.4090177133655395,5.434782608695652,10.869565217391305,404.0,0.3203806502775575,301.0,1.0
Wet Hot American Summer,2001,success,tt0243655,True,8276.0,1137.0,7.278803869832894,18.0,0.0,0.0019305166984819,0.1245767288582238,1.0,0.1644678979771328,0.2102022867194371,10.49317943336831,0.3045120671563484,4.914489311163895,3.5676810073452256,9.233997901364113,2.308499475341028,334.0,0.2937554969217238,223.0,1.2
Idiocracy,2006,success,tt0387808,True,9041.0,1133.0,7.979699911738747,19.0,0.0,0.0056829705549917,0.0942784950442291,1.0,0.1412180052956752,0.2100617828773168,19.17600151889121,0.2908676666033795,5.142775881683732,0.0,4.746535029428517,2.278336814125688,299.0,0.263901147396293,239.0,1.125
The Boondock Saints,1999,success,tt0144117,True,9723.0,1317.0,7.382687927107061,19.0,0.0,-0.0123881912103806,0.0880684492361939,1.0,0.1609719058466211,0.1852695520121488,35.40903540903541,0.2974010116867259,5.404669260700389,5.4072911215768364,2.7908599337170763,14.477585906157334,381.0,0.2892938496583143,267.0,1.0
The Room,2003,success,tt0077315,True,7420.0,989.0,7.50252780586451,15.0,1.0,0.0072257929689678,0.136521443624822,1.0,0.0283114256825075,0.1274014155712841,0.0,0.323785803237858,7.196896217264792,0.0,7.970112079701121,16.43835616438356,242.0,0.2446916076845298,170.0,1.1666666666666667
The Princess Bride,1987,success,tt0093779,True,8684.0,1230.0,7.060162601626017,19.0,0.0,-0.0091938207872097,0.1164676817318177,1.0,0.0943089430894309,0.1796747967479675,0.2100840336134453,0.3262605042016807,5.871534820824881,1.2605042016806725,14.495798319327733,13.445378151260504,421.0,0.3422764227642276,225.0,1.0
Labyrinth,1986,success,tt0091369,True,7178.0,1246.0,5.76083467094703,17.0,0.0,-0.0067410719296754,0.1495936856410208,1.0,0.1300160513643659,0.1861958266452648,2.19941348973607,0.2394916911045943,5.301329394387001,0.4887585532746823,12.218963831867056,1.466275659824047,426.0,0.3418940609951846,165.0,1.3333333333333333
The Dark Crystal,1982,success,tt0083791,True,3334.0,708.0,4.709039548022599,16.0,1.0,-0.0045975074047107,0.183732492924722,1.0,0.2259887005649717,0.1370056497175141,0.0,0.3192893401015228,3.5543710021321964,0.5076142131979696,5.583756345177664,13.197969543147208,387.0,0.5466101694915254,119.0,1.5
Tron,1982,success,tt0084827,True,5792.0,881.0,6.574347332576617,17.0,0.0,0.0029670406748593,0.1549859991743675,1.0,0.0771850170261067,0.1589103291713961,0.8635578583765112,0.3471502590673575,5.2750455373406195,1.1514104778353484,2.8785261945883707,3.454231433506045,290.0,0.3291713961407491,206.0,1.3333333333333333
Fear and Loathing in Las Vegas,1998,success,tt0120669,True,55071.0,1.0,55071.0,55071.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0005287536219623,22.994154488517744,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bring It On,2000,success,tt0204946,True,9127.0,1566.0,5.8282247765006385,16.0,3.0,0.0119394334911576,0.1344200630069816,1.0,0.1545338441890166,0.1417624521072797,9.044862518089724,0.2841895803183791,5.736643620364551,0.5426917510853836,5.426917510853835,1.9898697539797392,559.0,0.3569604086845466,266.0,1.5
Jennifer's Body,2009,success,tt1131734,True,8090.0,1190.0,6.798319327731092,28.0,0.0,-0.0029396311340141,0.1256548306099499,1.0,0.0621848739495798,0.1773109243697479,9.005403241945167,0.3187912747648589,6.199233716475096,0.6003602161296778,7.2043225935561335,4.002401440864519,327.0,0.2747899159663866,271.0,1.0
Hocus Pocus,1993,success,tt0107120,True,6895.0,1251.0,5.511590727418065,19.0,0.0,0.0005540475000201,0.1461695004725885,1.0,0.3269384492406075,0.1598721023181454,2.050113895216401,0.2945330296127563,3.811498065229408,1.1389521640091116,7.289293849658315,8.88382687927107,507.0,0.4052757793764988,282.0,2.0
The Iron Giant,1999,success,tt0129167,True,5804.0,973.0,5.965056526207605,16.0,0.0,-0.0183968267087486,0.1726399213030469,1.0,0.2086330935251798,0.2117163412127441,2.0114942528735633,0.3135057471264368,4.267647058823529,0.2873563218390804,5.747126436781609,10.919540229885058,399.0,0.4100719424460431,223.0,1.6666666666666663
